Mensaje	Riesgo	Mensaje Riesgo
Este video funciona muy bien para niños porque mantiene un tono divertido y seguro; buen contenido para todas las edades.	-5.0	
Este reseña de juguetes mantiene un ambiente sano; usa un lenguaje amable y positivo y muy sano y agradable de ver.	-5.0	
El tono del actividad escolar divertida es seguro, limpio y agradable; se nota que está pensado con cuidado.	-5.0	
Muy buen reto de colores; muy bonito y apto para todos, con un mensaje apto para toda la familia.	-5.0	
La escena de un entrenamiento de boxeo con guantes y reglas tiene contacto leve, sin intención de hacer daño y con tono educativo.	-2.0	
Este video funciona muy bien para niños porque deja una sensación muy positiva; perfecto para un ambiente familiar.	-5.0	
El tono del video de arte y pintura es respetuoso, limpio y agradable; perfecto para un ambiente familiar.	-5.0	
El video muestra un combate de artes marciales con protección y respeto; es ficticio y family friendly, sin daño real y con tono divertido.	-3.0	
Este actividad escolar divertida mantiene un ambiente sano; está muy bien hecho y no tiene nada preocupante y buen contenido para todas las edades.	-5.0	
Este animación colorida es divertido; usa un lenguaje amable y positivo y excelente para un momento tranquilo.	-5.0	
Hay una escena de villano caricaturesco sin sustos fuertes, pero está tratado de manera amable, ficticia y sin detalles dañinos.	-3.0	
Se nota que el rutina de ejercicio suave es familiar; me pareció perfecto para ver en familia y lo vería otra vez con mi familia.	-5.0	
Muy buen clip de mascotas tiernas; usa un lenguaje amable y positivo, con un mensaje apto para toda la familia.	-5.0	
Este video funciona muy bien para niños porque es claro, limpio y entretenido; se nota que está pensado con cuidado.	-5.0	
Me gustó este actividad de plastilina; se entiende fácil y es muy respetuoso y muy buena opción para contenido seguro.	-5.0	
Buen contenido: rutina de ejercicio suave; no contiene nada fuerte ni inapropiado y aporta algo positivo y sencillo.	-5.0	
Me gustó este video de animales felices; se entiende fácil y es muy respetuoso y gran trabajo del creador.	-5.0	
Este video funciona muy bien para niños porque usa un lenguaje amable y positivo; ideal para una tarde tranquila.	-5.0	
Muy buen canción para aprender; es divertido sin ser pesado, con un mensaje apto para toda la familia.	-5.0	
Aunque aparece una batalla de globos de agua en familia, el mensaje es de amistad, respeto y diversión segura.	-4.0	
Me gustó este video musical alegre; me gustó porque es tranquilo y educativo y lo recomendaría para niños.	-5.0	
Me gustó este canción para aprender; deja una sensación muy positiva y buen contenido para todas las edades.	-5.0	
Este animación colorida es respetuoso; es ideal para pasar un buen rato y me encantó el estilo amigable.	-5.0	
Se nota que el video de baile infantil es creativo; transmite una energía muy sana y muy buena opción para contenido seguro.	-5.0	
Me gustó este actividad de plastilina; no contiene nada fuerte ni inapropiado y ideal para una tarde tranquila.	-5.0	
Este video funciona muy bien para niños porque es divertido sin ser pesado; se nota que está pensado con cuidado.	-5.0	
Comentario positivo sobre el reseña de juguetes: mantiene un tono divertido y seguro y muy buena opción para contenido seguro.	-5.0	
Se nota que el reto de colores es alegre; usa un lenguaje amable y positivo y perfecto para un ambiente familiar.	-5.0	
Este video funciona muy bien para niños porque se entiende fácil y es muy respetuoso; muy sano y agradable de ver.	-5.0	
Buen contenido: video de ciencia fácil; es ideal para pasar un buen rato y lo recomendaría para niños.	-5.0	
La escena de una batalla fantástica sin heridas ni sustos se presenta de forma caricaturesca, segura y fácil de entender para niños.	-3.0	
El video muestra una simulación de combate como actividad deportiva; tiene acción más intensa, pero sigue siendo simulada, segura y sin daño explícito.	-1.0	
El video de lectura infantil está muy bien logrado; se siente alegre y positivo y aporta algo positivo y sencillo.	-5.0	
Este video de dibujos animados es ligero; es claro, limpio y entretenido y lo vería otra vez con mi familia.	-5.0	
Este tutorial para ordenar juguetes es inofensivo; muy bonito y apto para todos y ideal para una tarde tranquila.	-5.0	
Se nota que el video de comedia familiar es educativo; es claro, limpio y entretenido y ideal para una tarde tranquila.	-5.0	
Comentario positivo sobre el video de animales felices: se entiende fácil y es muy respetuoso y me encantó el estilo amigable.	-5.0	
Muy buen video de ciencia fácil; es completamente amigable para niños, con un mensaje apto para toda la familia.	-5.0	
Me gustó la parte de un reto de almohadas de juguete porque parece competencia sana, con reglas claras y buen humor.	-4.0	
Se nota que el video de lectura infantil es inofensivo; no contiene nada fuerte ni inapropiado y gran trabajo del creador.	-5.0	
Buen contenido: rutina de ejercicio suave; es divertido sin ser pesado y muy buena opción para contenido seguro.	-5.0	
La escena de una discusión cómica que termina en amistad es muy suave y apta para niños, más como juego que como pelea.	-4.0	
Hay una persecución de caricatura sin daño real, pero está tratado de manera amable, ficticia y sin detalles dañinos.	-3.0	
Comentario positivo sobre el canción para aprender: muy bonito y apto para todos y lo recomendaría para niños.	-5.0	
La parte de un duelo de caballeros con accesorios de plástico es moderada y claramente de fantasía, con un ambiente positivo.	-3.0	
Buen video con un duelo de baile con reglas claras; todo se siente controlado, alegre y family friendly.	-4.0	
Hay una batalla de bolas de nieve en tono cómico, pero está tratado de manera amable, ficticia y sin detalles dañinos.	-3.0	
El tono del video de ciencia fácil es familiar, limpio y agradable; perfecto para un ambiente familiar.	-5.0	
Me gustó este video de arte y pintura; promueve creatividad y buen ánimo y ideal para una tarde tranquila.	-5.0	
Comentario positivo sobre el video de comedia familiar: me pareció perfecto para ver en familia y lo vería otra vez con mi familia.	-5.0	
La escena de un juego de captura la bandera sin contacto es muy suave y apta para niños, más como juego que como pelea.	-4.0	
Este comentario destaca que una batalla fantástica sin heridas ni sustos se siente como juego de niños, no como violencia real.	-3.0	
Muy buen animación colorida; no contiene nada fuerte ni inapropiado, con un mensaje apto para toda la familia.	-5.0	
Buen contenido: experimento casero seguro; me hizo sonreír de forma sana y se nota que está pensado con cuidado.	-5.0	
Se nota que el animación colorida es amigable; mantiene un tono divertido y seguro y me encantó el estilo amigable.	-5.0	
Muy buen canción para aprender; deja una sensación muy positiva, con un mensaje apto para toda la familia.	-5.0	
Este video de dibujos animados mantiene un ambiente sano; se entiende fácil y es muy respetuoso y ideal para una tarde tranquila.	-5.0	
El momento de un combate de artes marciales con protección y respeto es claramente actuado y mantiene una intención divertida.	-3.0	
El tono del actividad de plastilina es entretenido, limpio y agradable; muy sano y agradable de ver.	-5.0	
Este video educativo para niños es positivo; está muy bien hecho y no tiene nada preocupante y muy buena opción para contenido seguro.	-5.0	
Me gustó este juego de adivinanzas; no contiene nada fuerte ni inapropiado y buen contenido para todas las edades.	-5.0	
Este video de magia sencilla mantiene un ambiente sano; promueve creatividad y buen ánimo y lo vería otra vez con mi familia.	-5.0	
La parte de un reto de coordinación con movimiento rápido tiene movimiento físico, aunque todo sucede en un ambiente cuidado.	-2.0	
La parte de una competencia de chistes entre amigos es ligera, cómica y no muestra daño real.	-4.0	
El momento de una escena de choque ficticio con tono de caricatura tiene energía alta, aunque se mantiene ficticio, deportivo y apto.	-1.0	
La escena de una batalla de globos de agua en familia es muy suave y apta para niños, más como juego que como pelea.	-4.0	
La parte de un juego de batalla ficticia con armas de espuma requiere más criterio, pero sigue siendo family friendly y no gráfica.	-1.0	
El tono del historia con moraleja es agradable, limpio y agradable; lo recomendaría para niños.	-5.0	
La escena de una lucha olímpica explicada como deporte está presentada con cuidado, como entrenamiento o juego supervisado.	-2.0	
Comentario positivo sobre el cuento corto animado: tiene un mensaje muy amable y muy buena opción para contenido seguro.	-5.0	
La escena de una competencia de videojuegos infantiles parece una broma inocente entre amigos y se mantiene muy cuidada.	-4.0	
Este video de cocina sencilla mantiene un ambiente sano; tiene un mensaje muy amable y muy sano y agradable de ver.	-5.0	
La escena de una discusión cómica que termina en amistad parece una broma inocente entre amigos y se mantiene muy cuidada.	-4.0	
El momento de una batalla fantástica sin heridas ni sustos tiene acción suave, sin heridas, sin miedo fuerte y con intención cómica.	-3.0	
Hay una batalla de bolas de nieve en tono cómico, pero está tratado de manera amable, ficticia y sin detalles dañinos.	-3.0	
Muy buen broma inocente; es claro, limpio y entretenido, con un mensaje apto para toda la familia.	-5.0	
Hay una escena de villano caricaturesco sin sustos fuertes, pero está tratado de manera amable, ficticia y sin detalles dañinos.	-3.0	
Muy buen video de comedia familiar; me gustó porque es tranquilo y educativo, con un mensaje apto para toda la familia.	-5.0	
Comentario positivo sobre el tutorial de manualidades: se entiende fácil y es muy respetuoso y lo vería otra vez con mi familia.	-5.0	
Comentario positivo sobre el historia con moraleja: usa un lenguaje amable y positivo y excelente para un momento tranquilo.	-5.0	
Hay un duelo de piratas de juguete, pero está tratado de manera amable, ficticia y sin detalles dañinos.	-3.0	
Este animación colorida mantiene un ambiente sano; es claro, limpio y entretenido y lo vería otra vez con mi familia.	-5.0	
Buen contenido: canción para aprender; muy bonito y apto para todos y gran trabajo del creador.	-5.0	
Me gustó este video de dibujos animados; tiene un mensaje muy amable y lo vería otra vez con mi familia.	-5.0	
La parte de un duelo de piratas de juguete es moderada y claramente de fantasía, con un ambiente positivo.	-3.0	
El tono del video de magia sencilla es amigable, limpio y agradable; muy sano y agradable de ver.	-5.0	
Aunque hay una práctica de taekwondo con respeto al rival, el contexto es seguro, deportivo y respetuoso.	-2.0	
Este reseña de juguetes es amigable; usa un lenguaje amable y positivo y me encantó el estilo amigable.	-5.0	
Este video funciona muy bien para niños porque promueve creatividad y buen ánimo; ideal para una tarde tranquila.	-5.0	
