Mensaje	Riesgo
El mensaje presenta mensaje que presenta la crueldad como algo aceptable como algo aceptable o admirable; es altamente inadecuado para menores.	5
Contenido de riesgo alto: texto que justifica golpear a alguien por una discusión en un montaje dramático, con glorificación de daño.	4
El mensaje incluye persecución ficticia sin daño real en un relato ficticio; es acción leve y no gráfica.	2
Mensaje de alto riesgo: mensaje que glorifica una pelea fuerte y humillante en una escena de acción, con una idea negativa para menores.	4
Texto no apto para niños ni adolescentes: mensaje que romantiza el crimen violento y sus consecuencias, con normalización de violencia extrema.	5
Contenido de riesgo máximo: texto que amenaza con consecuencias violentas graves en un video de reacción, claramente no apto para menores.	5
Mensaje de alto riesgo: comentario que amenaza con hacer daño a otra persona sin dar instrucciones en un video de barrio, con lenguaje de conflicto.	4
Texto apto para menores sobre comentario sobre un video educativo sin lenguaje agresivo; no contiene agresión ni intimidación.	0
Texto apto para menores sobre mensaje respetuoso en un video de ciencia para niños; no contiene agresión ni intimidación.	0
Texto con violencia moderada: comentario que alienta una revancha física sin explicar cómo, sin detalles explícitos.	3
Comentario sin riesgo: habla de opinión neutral sobre una receta sencilla, sin violencia ni amenazas.	0
Soy como cualquier otro hombre. Todo lo que hago es cubrir una demanda. Al Capone	5
Comentario no recomendado para menores: comentario que presenta el daño físico como algo divertido, con tono de amenaza o intimidación.	4
Mensaje tranquilo sobre opinión positiva sobre una manualidad familiar, con lenguaje amable y familiar.	0
Contenido de riesgo máximo: comentario que normaliza hacer daño grave para ganar respeto en un relato ficticio, claramente no apto para menores.	5
aki en sinaloa apoyamos al señor de los gallos puro 4 letras asi nomas	5
El texto menciona mensaje que presenta la agresión como forma de ganar respeto en un clip de internet; no es apto para niños sin supervisión.	3
El mensaje presenta texto que promueve miedo, control e intimidación como poder como algo aceptable o admirable; es altamente inadecuado para menores.	5
Comentario sin riesgo: habla de mensaje familiar sobre un cuento animado, sin violencia ni amenazas.	0
Texto no apto para niños ni adolescentes: mensaje que presenta la crueldad como algo aceptable, con normalización de violencia extrema.	5
Mensaje muy riesgoso: mensaje que glorifica violencia grave y la presenta como admirable; evita detalles gráficos, pero glorifica daño grave.	5
Texto con violencia moderada: mensaje que describe una persecución agresiva sin detalles explícitos, que puede asustar a menores.	3
Texto no apto para niños ni adolescentes: texto que promueve miedo, control e intimidación como poder, con normalización de violencia extrema.	5
Texto preocupante porque incluye mensaje que normaliza la venganza violenta; no contiene instrucciones, pero sí normaliza violencia.	4
Comentario no recomendado para menores: texto que presume participar en actos agresivos, con tono de amenaza o intimidación.	4
Comentario de riesgo medio: escena donde varios personajes se enfrentan físicamente, con normalización de una conducta agresiva.	3
Comentario no recomendado para menores: texto que celebra que alguien termine lastimado, sin detalles gráficos, con tono de amenaza o intimidación.	4
Texto no apto para niños ni adolescentes: mensaje que presenta la crueldad como algo aceptable, con normalización de violencia extrema.	5
El mensaje contiene broma ruda entre amigos que no pasa a mayores en un foro de adolescentes, pero se mantiene en un nivel leve.	1
Comentario no recomendado para menores: texto que justifica golpear a alguien por una discusión, con tono de amenaza o intimidación.	4
Texto no apto para niños ni adolescentes: texto que celebra una agresión extrema sin detalles explícitos, con normalización de violencia extrema.	5
Contenido de riesgo alto: mensaje que se burla de una víctima después de una agresión en una publicación de fans, con glorificación de daño.	4
Texto preocupante porque incluye texto que celebra que alguien termine lastimado, sin detalles gráficos; no contiene instrucciones, pero sí normaliza violencia.	4
Texto no apto para niños ni adolescentes: mensaje que glorifica violencia grave y la presenta como admirable, con normalización de violencia extrema.	5
Comentario no recomendado para menores: comentario que amenaza con hacer daño a otra persona sin dar instrucciones, con tono de amenaza o intimidación.	4
Mensaje con conflicto menor: frase competitiva con enojo leve, sin contenido gráfico.	1
Comentario con intercambio tenso que termina en disculpa; puede ser poco amable, pero no llega a violencia real.	1
Contenido de riesgo máximo: texto que promueve miedo, control e intimidación como poder en una publicación de fans, claramente no apto para menores.	5
El mensaje presenta mensaje que glorifica violencia grave y la presenta como admirable como algo aceptable o admirable; es altamente inadecuado para menores.	5
Texto preocupante porque incluye comentario que invita a responder a los problemas con violencia; no contiene instrucciones, pero sí normaliza violencia.	4
Comentario con comentario de rivalidad escolar sin daño físico; puede ser poco amable, pero no llega a violencia real.	1
El mensaje presenta texto que amenaza con consecuencias violentas graves como algo aceptable o admirable; es altamente inadecuado para menores.	5
Mensaje de alto riesgo: texto que celebra que alguien termine lastimado, sin detalles gráficos en un montaje dramático, sin detalles explícitos.	4
Contenido de riesgo alto: mensaje que glorifica una pelea fuerte y humillante en un video de reacción, con glorificación de daño.	4
El contenido menciona pelea leve de caricatura sin heridas ni miedo intenso; requiere contexto, aunque no da instrucciones ni detalles gráficos.	2
Mensaje con conflicto menor: comentario de rivalidad escolar sin daño físico, sin contenido gráfico.	1
Mensaje muy riesgoso: texto que promueve miedo, control e intimidación como poder; evita detalles gráficos, pero glorifica daño grave.	5
El mensaje usa comentario que presenta el daño físico como algo divertido como forma de presión o miedo; no es adecuado para niños.	4
Texto preocupante porque incluye mensaje que glorifica una pelea fuerte y humillante; no contiene instrucciones, pero sí normaliza violencia.	4
Texto preocupante porque incluye mensaje que normaliza la venganza violenta; no contiene instrucciones, pero sí normaliza violencia.	4
El texto menciona mensaje que trata los golpes como entretenimiento en un relato ficticio; no es apto para niños sin supervisión.	3
Comentario positivo de mensaje familiar sobre un cuento animado; es adecuado para un entorno infantil.	0
Comentario de riesgo medio: video donde se normaliza resolver conflictos con golpes, con normalización de una conducta agresiva.	3
Comentario de riesgo 5 porque incluye comentario que normaliza hacer daño grave para ganar respeto en un video de barrio, con enfoque poco saludable.	5
Texto con violencia moderada: comentario que alienta una revancha física sin explicar cómo, con tono intimidante.	3
Comentario sobre persecución ficticia sin daño real; puede no ser ideal para niños pequeños, pero no es extremo.	2
Texto preocupante porque incluye comentario que usa intimidación para provocar miedo; no contiene instrucciones, pero sí normaliza violencia.	4
Texto con riesgo bajo-medio: escena de choque leve presentada como comedia, presentado sin daño explícito.	2
El contenido presenta comentario que minimiza una pelea real entre adolescentes en un comentario de redes, lo cual puede ser inadecuado para menores.	3
El texto menciona escena donde varios personajes se enfrentan físicamente en una discusión grabada; no es apto para niños sin supervisión.	3
El contenido menciona escena de empujones en un juego físico supervisado; requiere contexto, aunque no da instrucciones ni detalles gráficos.	2
