Mensaje	Riesgo
Este reseña de juguetes mantiene un ambiente sano; tiene un mensaje muy amable y excelente para un momento tranquilo.	-5
La escena de una competencia ninja infantil con colchonetas se presenta de forma caricaturesca, segura y fácil de entender para niños.	-3
La parte de un entrenamiento de artes marciales sin agresividad puede ser intensa para algunos niños, pero no muestra daño explícito ni crueldad.	-2
El tono del actividad escolar divertida es amigable, limpio y agradable; muy buena opción para contenido seguro.	-5
La situación de una competencia de disfraces de superhéroes es amigable y deja claro que todo es juego.	-4
Aunque aparece un duelo de piratas de juguete, todo se presenta como juego imaginario y apto para familia.	-3
El momento de una escena de choque ficticio con tono de caricatura tiene energía alta, aunque se mantiene ficticio, deportivo y apto.	-1
Comentario positivo sobre el tutorial para ordenar juguetes: deja una sensación muy positiva y gran trabajo del creador.	-5
La escena de un enfrentamiento de juguetes animados se presenta de forma caricaturesca, segura y fácil de entender para niños.	-3
Muy buen juego de adivinanzas; transmite una energía muy sana, con un mensaje apto para toda la familia.	-5
El video de origami está muy bien logrado; se entiende fácil y es muy respetuoso y ideal para una tarde tranquila.	-5
Hay una batalla de bolas de nieve en tono cómico, pero está tratado de manera amable, ficticia y sin detalles dañinos.	-3
El tono del tutorial para ordenar juguetes es familiar, limpio y agradable; lo recomendaría para niños.	-5
Este video funciona muy bien para niños porque es claro, limpio y entretenido; muy buena opción para contenido seguro.	-5
Me gustó este reseña de juguetes; promueve creatividad y buen ánimo y gran trabajo del creador.	-5
Aunque aparece una batalla de bolas de nieve en tono cómico, todo se presenta como juego imaginario y apto para familia.	-3
La escena de una persecución de caricatura sin daño real puede incluir acción, pero evita cualquier contenido gráfico o cruel.	-3
Este historia con moraleja es entretenido; está muy bien hecho y no tiene nada preocupante y ideal para una tarde tranquila.	-5
La parte de un partido amistoso con contacto deportivo puede ser intensa para algunos niños, pero no muestra daño explícito ni crueldad.	-2
El video usa un reto de coordinación con movimiento rápido como ejemplo de actividad física sana y controlada.	-2
Se nota que el broma inocente es claro; está muy bien hecho y no tiene nada preocupante y aporta algo positivo y sencillo.	-5
Este video funciona muy bien para niños porque es claro, limpio y entretenido; lo vería otra vez con mi familia.	-5
Se nota que el clip de mascotas tiernas es claro; tiene un mensaje muy amable y lo vería otra vez con mi familia.	-5
Me gustó este actividad de plastilina; es completamente amigable para niños y gran trabajo del creador.	-5
Comentario positivo sobre el broma inocente: es claro, limpio y entretenido y se nota que está pensado con cuidado.	-5
El video usa un juego de dodgeball con pelotas blandas como ejemplo de actividad física sana y controlada.	-2
Este actividad de plastilina mantiene un ambiente sano; me hizo sonreír de forma sana y muy sano y agradable de ver.	-5
La escena de un video de acrobacias supervisadas tiene contacto leve, sin intención de hacer daño y con tono educativo.	-2
Buen contenido: video musical alegre; se entiende fácil y es muy respetuoso y aporta algo positivo y sencillo.	-5
Este video educativo para niños mantiene un ambiente sano; tiene un mensaje muy amable y ideal para una tarde tranquila.	-5
Muy buen animación colorida; tiene un mensaje muy amable, con un mensaje apto para toda la familia.	-5
Muy buen video de ciencia fácil; me gustó porque es tranquilo y educativo, con un mensaje apto para toda la familia.	-5
El video incluye una secuencia de superhéroes simulada sin heridas, con contacto controlado y sin contenido realmente peligroso.	-1
Este juego de mesa familiar mantiene un ambiente sano; está muy bien hecho y no tiene nada preocupante y me encantó el estilo amigable.	-5
Me gustó este rutina de ejercicio suave; está muy bien hecho y no tiene nada preocupante y lo vería otra vez con mi familia.	-5
Se nota que el video educativo para niños es amigable; tiene un mensaje muy amable y excelente para un momento tranquilo.	-5
Este video de cocina sencilla mantiene un ambiente sano; deja una sensación muy positiva y buen contenido para todas las edades.	-5
El momento de una competencia de disfraces de superhéroes tiene conflicto muy leve, pero sigue siendo sano y familiar.	-4
La escena de una batalla de almohadas muy suave puede incluir acción, pero evita cualquier contenido gráfico o cruel.	-3
El tono del broma inocente es divertido, limpio y agradable; muy sano y agradable de ver.	-5
La escena de una rivalidad ligera entre personajes amables es muy suave y apta para niños, más como juego que como pelea.	-4
Muy buen actividad escolar divertida; se siente alegre y positivo, con un mensaje apto para toda la familia.	-5
Comentario positivo sobre el experimento casero seguro: es claro, limpio y entretenido y excelente para un momento tranquilo.	-5
Este reto divertido sin peligro es alegre; es completamente amigable para niños y muy buena opción para contenido seguro.	-5
Muy buen video de ciencia fácil; me hizo sonreír de forma sana, con un mensaje apto para toda la familia.	-5
Me gustó este actividad de plastilina; me hizo sonreír de forma sana y lo vería otra vez con mi familia.	-5
Muy buen tutorial para ordenar juguetes; usa un lenguaje amable y positivo, con un mensaje apto para toda la familia.	-5
Hay un duelo de entrenamiento con equipo completo, pero el contenido evita detalles fuertes y mantiene un enfoque seguro.	-1
Este animación colorida es sano; me hizo sonreír de forma sana y buen contenido para todas las edades.	-5
Este video de magia sencilla mantiene un ambiente sano; me hizo sonreír de forma sana y ideal para una tarde tranquila.	-5
Muy buen experimento casero seguro; mantiene un tono divertido y seguro, con un mensaje apto para toda la familia.	-5
Este video funciona muy bien para niños porque promueve creatividad y buen ánimo; se nota que está pensado con cuidado.	-5
Buen contenido: video de magia sencilla; muy bonito y apto para todos y lo vería otra vez con mi familia.	-5
Buen video con un desafío de risas entre primos; todo se siente controlado, alegre y family friendly.	-4
El canción para aprender está muy bien logrado; deja una sensación muy positiva y ideal para una tarde tranquila.	-5
El tono del rutina de ejercicio suave es amigable, limpio y agradable; excelente para un momento tranquilo.	-5
El momento de un duelo de espadas de espuma es claramente actuado y mantiene una intención divertida.	-3
Este clip de mascotas tiernas es sano; mantiene un tono divertido y seguro y muy sano y agradable de ver.	-5
Este video funciona muy bien para niños porque es ideal para pasar un buen rato; me encantó el estilo amigable.	-5
Este video de origami mantiene un ambiente sano; transmite una energía muy sana y lo vería otra vez con mi familia.	-5
La parte de un entrenamiento de boxeo con guantes y reglas puede ser intensa para algunos niños, pero no muestra daño explícito ni crueldad.	-2
Este video funciona muy bien para niños porque me gustó porque es tranquilo y educativo; muy sano y agradable de ver.	-5
Me gustó este video de arte y pintura; muy bonito y apto para todos y ideal para una tarde tranquila.	-5
Este video de ciencia fácil mantiene un ambiente sano; es claro, limpio y entretenido y lo recomendaría para niños.	-5
El video usa una escena de acción física explicada como juego como ejemplo de actividad física sana y controlada.	-2
Aunque aparece un desafío de risas entre primos, el mensaje es de amistad, respeto y diversión segura.	-4
Muy buen reto divertido sin peligro; es divertido sin ser pesado, con un mensaje apto para toda la familia.	-5
El video de cocina sencilla está muy bien logrado; usa un lenguaje amable y positivo y buen contenido para todas las edades.	-5
Este video funciona muy bien para niños porque me gustó porque es tranquilo y educativo; buen contenido para todas las edades.	-5
Buen contenido: video musical alegre; muy bonito y apto para todos y buen contenido para todas las edades.	-5
Este video funciona muy bien para niños porque no contiene nada fuerte ni inapropiado; gran trabajo del creador.	-5
Este rutina de ejercicio suave es tranquilo; se entiende fácil y es muy respetuoso y se nota que está pensado con cuidado.	-5
Este canción para aprender es alegre; deja una sensación muy positiva y se nota que está pensado con cuidado.	-5
Este video educativo para niños es inofensivo; no contiene nada fuerte ni inapropiado y se nota que está pensado con cuidado.	-5
Muy buen video de lectura infantil; no contiene nada fuerte ni inapropiado, con un mensaje apto para toda la familia.	-5
Buen contenido: reto de colores; me pareció perfecto para ver en familia y perfecto para un ambiente familiar.	-5
Este video funciona muy bien para niños porque me hizo sonreír de forma sana; lo recomendaría para niños.	-5
Este video de naturaleza es respetuoso; mantiene un tono divertido y seguro y ideal para una tarde tranquila.	-5
El momento de una batalla de bolas de nieve en tono cómico tiene acción suave, sin heridas, sin miedo fuerte y con intención cómica.	-3
Este broma inocente es tranquilo; es completamente amigable para niños y muy sano y agradable de ver.	-5
Este video funciona muy bien para niños porque mantiene un tono divertido y seguro; se nota que está pensado con cuidado.	-5
Este clip de mascotas tiernas mantiene un ambiente sano; mantiene un tono divertido y seguro y gran trabajo del creador.	-5
